S1810_C02_001M,S1810_C02_001E,S1810_C01_001M,S1810_C01_001E,NAME,state,county,tract
82,158,373,1565,Census Tract 47.04; District of Columbia; District of Columbia,11,001,004704
85,140,469,2712,Census Tract 48.01; District of Columbia; District of Columbia,11,001,004801
122,234,693,2962,Census Tract 48.02; District of Columbia; District of Columbia,11,001,004802
255,386,440,3359,Census Tract 49.01; District of Columbia; District of Columbia,11,001,004901
57,97,403,3352,Census Tract 49.02; District of Columbia; District of Columbia,11,001,004902
52,86,497,2064,Census Tract 50.01; District of Columbia; District of Columbia,11,001,005001
76,157,313,1766,Census Tract 50.03; District of Columbia; District of Columbia,11,001,005003
183,409,418,3661,Census Tract 50.04; District of Columbia; District of Columbia,11,001,005004
217,287,499,2973,Census Tract 52.02; District of Columbia; District of Columbia,11,001,005202
247,305,502,3114,Census Tract 52.03; District of Columbia; District of Columbia,11,001,005203
64,74,340,2531,Census Tract 53.02; District of Columbia; District of Columbia,11,001,005302
104,188,366,2490,Census Tract 53.03; District of Columbia; District of Columbia,11,001,005303
161,245,378,1748,Census Tract 55.01; District of Columbia; District of Columbia,11,001,005501
145,318,421,2323,Census Tract 55.02; District of Columbia; District of Columbia,11,001,005502
105,156,353,1693,Census Tract 55.03; District of Columbia; District of Columbia,11,001,005503
101,152,389,2441,Census Tract 56.01; District of Columbia; District of Columbia,11,001,005601
162,490,411,4034,Census Tract 56.02; District of Columbia; District of Columbia,11,001,005602
67,252,274,1780,Census Tract 58.01; District of Columbia; District of Columbia,11,001,005801
117,205,295,1879,Census Tract 58.02; District of Columbia; District of Columbia,11,001,005802
87,196,366,2403,Census Tract 59; District of Columbia; District of Columbia,11,001,005900
186,479,563,2953,Census Tract 64; District of Columbia; District of Columbia,11,001,006400
55,117,451,2549,Census Tract 65; District of Columbia; District of Columbia,11,001,006500
63,137,517,2125,Census Tract 66; District of Columbia; District of Columbia,11,001,006600
117,269,373,3860,Census Tract 67; District of Columbia; District of Columbia,11,001,006700
80,151,388,2212,Census Tract 68.01; District of Columbia; District of Columbia,11,001,006801
63,70,600,2248,Census Tract 68.02; District of Columbia; District of Columbia,11,001,006802
130,97,51,293,Census Tract 68.04; District of Columbia; District of Columbia,11,001,006804
63,127,386,2890,Census Tract 69; District of Columbia; District of Columbia,11,001,006900
150,264,445,2132,Census Tract 70; District of Columbia; District of Columbia,11,001,007000
146,503,681,3451,Census Tract 71; District of Columbia; District of Columbia,11,001,007100
141,113,308,2681,Census Tract 72.01; District of Columbia; District of Columbia,11,001,007201
209,352,707,5075,Census Tract 72.02; District of Columbia; District of Columbia,11,001,007202
145,346,396,3198,Census Tract 72.03; District of Columbia; District of Columbia,11,001,007203
160,253,475,3271,Census Tract 73.01; District of Columbia; District of Columbia,11,001,007301
301,1018,711,4195,Census Tract 73.04; District of Columbia; District of Columbia,11,001,007304
105,257,303,1456,Census Tract 74.01; District of Columbia; District of Columbia,11,001,007401
