B08201_001E,B08201_001M,B08201_002E,B08201_002M,NAME,state,county,tract
945,138,414,125,Census Tract 75.03; District of Columbia; District of Columbia,11,001,007503
1355,190,699,168,Census Tract 75.04; District of Columbia; District of Columbia,11,001,007504
2073,331,583,286,Census Tract 76.01; District of Columbia; District of Columbia,11,001,007601
2196,265,448,242,Census Tract 76.03; District of Columbia; District of Columbia,11,001,007603
1959,274,687,229,Census Tract 76.04; District of Columbia; District of Columbia,11,001,007604
1978,389,914,320,Census Tract 76.05; District of Columbia; District of Columbia,11,001,007605
2307,399,779,314,Census Tract 77.03; District of Columbia; District of Columbia,11,001,007703
1836,312,694,244,Census Tract 77.07; District of Columbia; District of Columbia,11,001,007707
1149,178,610,191,Census Tract 77.08; District of Columbia; District of Columbia,11,001,007708
1271,310,676,330,Census Tract 77.09; District of Columbia; District of Columbia,11,001,007709
2523,402,959,266,Census Tract 78.03; District of Columbia; District of Columbia,11,001,007803
1589,380,610,182,Census Tract 78.04; District of Columbia; District of Columbia,11,001,007804
1163,193,453,225,Census Tract 78.06; District of Columbia; District of Columbia,11,001,007806
919,197,344,97,Census Tract 78.07; District of Columbia; District of Columbia,11,001,007807
1560,282,308,129,Census Tract 78.08; District of Columbia; District of Columbia,11,001,007808
1192,156,326,201,Census Tract 78.09; District of Columbia; District of Columbia,11,001,007809
1693,338,594,142,Census Tract 79.01; District of Columbia; District of Columbia,11,001,007901
786,101,200,68,Census Tract 79.03; District of Columbia; District of Columbia,11,001,007903
1441,274,147,65,Census Tract 80.01; District of Columbia; District of Columbia,11,001,008001
1424,148,168,70,Census Tract 80.02; District of Columbia; District of Columbia,11,001,008002
1544,254,247,80,Census Tract 81; District of Columbia; District of Columbia,11,001,008100
1512,199,661,187,Census Tract 82; District of Columbia; District of Columbia,11,001,008200
1627,172,472,118,Census Tract 83.01; District of Columbia; District of Columbia,11,001,008301
1309,188,301,99,Census Tract 83.02; District of Columbia; District of Columbia,11,001,008302
1423,201,457,135,Census Tract 84.02; District of Columbia; District of Columbia,11,001,008402
