B09001_001E,B09001_001M,B01003_001E,B01003_001M,NAME,state,county,tract
465,135,1580,373,Census Tract 47.04; District of Columbia; District of Columbia,11,001,004704
205,71,2751,480,Census Tract 48.01; District of Columbia; District of Columbia,11,001,004801
313,344,2974,692,Census Tract 48.02; District of Columbia; District of Columbia,11,001,004802
417,238,3381,442,Census Tract 49.01; District of Columbia; District of Columbia,11,001,004901
338,56,3367,401,Census Tract 49.02; District of Columbia; District of Columbia,11,001,004902
241,159,2064,497,Census Tract 50.01; District of Columbia; District of Columbia,11,001,005001
15,23,1766,313,Census Tract 50.03; District of Columbia; District of Columbia,11,001,005003
423,122,3703,409,Census Tract 50.04; District of Columbia; District of Columbia,11,001,005004
13,21,2973,499,Census Tract 52.02; District of Columbia; District of Columbia,11,001,005202
54,81,3114,502,Census Tract 52.03; District of Columbia; District of Columbia,11,001,005203
269,96,2547,338,Census Tract 53.02; District of Columbia; District of Columbia,11,001,005302
64,6,2503,366,Census Tract 53.03; District of Columbia; District of Columbia,11,001,005303
61,69,1759,378,Census Tract 55.01; District of Columbia; District of Columbia,11,001,005501
119,139,2487,424,Census Tract 55.02; District of Columbia; District of Columbia,11,001,005502
0,14,1693,353,Census Tract 55.03; District of Columbia; District of Columbia,11,001,005503
31,16,2508,397,Census Tract 56.01; District of Columbia; District of Columbia,11,001,005601
241,159,4034,411,Census Tract 56.02; District of Columbia; District of Columbia,11,001,005602
72,27,1780,274,Census Tract 58.01; District of Columbia; District of Columbia,11,001,005801
13,21,1936,285,Census Tract 58.02; District of Columbia; District of Columbia,11,001,005802
23,30,2403,366,Census Tract 59; District of Columbia; District of Columbia,11,001,005900
516,321,2978,561,Census Tract 64; District of Columbia; District of Columbia,11,001,006400
440,176,2549,451,Census Tract 65; District of Columbia; District of Columbia,11,001,006500
346,101,2150,514,Census Tract 66; District of Columbia; District of Columbia,11,001,006600
568,127,3930,375,Census Tract 67; District of Columbia; District of Columbia,11,001,006700
379,178,2271,383,Census Tract 68.01; District of Columbia; District of Columbia,11,001,006801
326,89,2264,597,Census Tract 68.02; District of Columbia; District of Columbia,11,001,006802
6,9,2143,59,Census Tract 68.04; District of Columbia; District of Columbia,11,001,006804
615,209,2913,386,Census Tract 69; District of Columbia; District of Columbia,11,001,006900
424,197,2462,448,Census Tract 70; District of Columbia; District of Columbia,11,001,007000
556,215,3485,684,Census Tract 71; District of Columbia; District of Columbia,11,001,007100
105,163,2850,295,Census Tract 72.01; District of Columbia; District of Columbia,11,001,007201
92,97,5262,689,Census Tract 72.02; District of Columbia; District of Columbia,11,001,007202
