B02001_001M,B02001_002M,B02001_001E,B02001_002E,NAME,state,county,tract
577,288,3521,1371,Census Tract 87.02; District of Columbia; District of Columbia,11,001,008702
575,263,4605,1093,Census Tract 88.02; District of Columbia; District of Columbia,11,001,008802
568,233,4473,1291,Census Tract 88.03; District of Columbia; District of Columbia,11,001,008803
610,200,2338,425,Census Tract 88.04; District of Columbia; District of Columbia,11,001,008804
1086,78,3668,191,Census Tract 89.03; District of Columbia; District of Columbia,11,001,008903
917,201,3826,441,Census Tract 89.04; District of Columbia; District of Columbia,11,001,008904
603,146,3679,395,Census Tract 90; District of Columbia; District of Columbia,11,001,009000
677,377,4352,912,Census Tract 91.02; District of Columbia; District of Columbia,11,001,009102
411,268,3058,1660,Census Tract 92.01; District of Columbia; District of Columbia,11,001,009201
728,273,3320,888,Census Tract 92.03; District of Columbia; District of Columbia,11,001,009203
554,166,3388,328,Census Tract 92.04; District of Columbia; District of Columbia,11,001,009204
516,441,3388,1380,Census Tract 93.01; District of Columbia; District of Columbia,11,001,009301
306,139,1821,685,Census Tract 93.02; District of Columbia; District of Columbia,11,001,009302
730,611,4966,1186,Census Tract 94; District of Columbia; District of Columbia,11,001,009400
697,265,3438,845,Census Tract 95.03; District of Columbia; District of Columbia,11,001,009503
365,227,3037,1014,Census Tract 95.04; District of Columbia; District of Columbia,11,001,009504
548,172,4407,493,Census Tract 95.05; District of Columbia; District of Columbia,11,001,009505
316,70,1636,156,Census Tract 95.07; District of Columbia; District of Columbia,11,001,009507
975,130,3910,164,Census Tract 95.08; District of Columbia; District of Columbia,11,001,009508
529,250,3274,722,Census Tract 95.09; District of Columbia; District of Columbia,11,001,009509
827,221,4788,276,Census Tract 95.10; District of Columbia; District of Columbia,11,001,009510
58,154,1426,924,Census Tract 95.11; District of Columbia; District of Columbia,11,001,009511
464,126,2218,113,Census Tract 96.01; District of Columbia; District of Columbia,11,001,009601
590,83,5527,74,Census Tract 96.02; District of Columbia; District of Columbia,11,001,009602
720,14,4219,0,Census Tract 96.03; District of Columbia; District of Columbia,11,001,009603
584,46,1912,83,Census Tract 96.04; District of Columbia; District of Columbia,11,001,009604
747,54,3232,45,Census Tract 97; District of Columbia; District of Columbia,11,001,009700
435,52,2075,71,Census Tract 98.01; District of Columbia; District of Columbia,11,001,009801
531,19,2113,17,Census Tract 98.02; District of Columbia; District of Columbia,11,001,009802
610,54,2892,88,Census Tract 98.03; District of Columbia; District of Columbia,11,001,009803
629,121,2643,133,Census Tract 98.04; District of Columbia; District of Columbia,11,001,009804
750,68,3322,55,Census Tract 98.07; District of Columbia; District of Columbia,11,001,009807
406,61,1918,42,Census Tract 98.10; District of Columbia; District of Columbia,11,001,009810
1030,98,4225,69,Census Tract 98.11; District of Columbia; District of Columbia,11,001,009811
331,95,2107,183,Census Tract 99.01; District of Columbia; District of Columbia,11,001,009901
844,174,2742,223,Census Tract 99.02; District of Columbia; District of Columbia,11,001,009902
489,239,2156,166,Census Tract 99.03; District of Columbia; District of Columbia,11,001,009903
792,87,3632,96,Census Tract 99.04; District of Columbia; District of Columbia,11,001,009904
675,60,3182,54,Census Tract 99.05; District of Columbia; District of Columbia,11,001,009905
318,52,1615,82,Census Tract 99.06; District of Columbia; District of Columbia,11,001,009906
646,33,2099,28,Census Tract 99.07; District of Columbia; District of Columbia,11,001,009907
414,448,2659,1626,Census Tract 101; District of Columbia; District of Columbia,11,001,010100
440,282,2946,1243,Census Tract 102.01; District of Columbia; District of Columbia,11,001,010201
454,280,2542,1307,Census Tract 102.02; District of Columbia; District of Columbia,11,001,010202
539,192,4344,969,Census Tract 103; District of Columbia; District of Columbia,11,001,010300
919,360,4389,408,Census Tract 104; District of Columbia; District of Columbia,11,001,010400
583,532,3844,1881,Census Tract 105; District of Columbia; District of Columbia,11,001,010500
357,326,1928,1127,Census Tract 106.01; District of Columbia; District of Columbia,11,001,010601
709,689,7269,3936,Census Tract 106.02; District of Columbia; District of Columbia,11,001,010602
591,578,2562,1919,Census Tract 106.03; District of Columbia; District of Columbia,11,001,010603
330,327,1648,1179,Census Tract 107; District of Columbia; District of Columbia,11,001,010700
272,217,4731,2766,Census Tract 108; District of Columbia; District of Columbia,11,001,010800
781,85,3355,84,Census Tract 109; District of Columbia; District of Columbia,11,001,010900
554,548,2763,1525,Census Tract 110.01; District of Columbia; District of Columbia,11,001,011001
192,211,1512,995,Census Tract 110.02; District of Columbia; District of Columbia,11,001,011002
754,155,4985,609,Census Tract 111; District of Columbia; District of Columbia,11,001,011100
25,25,17,17,Census Tract 9800; District of Columbia; District of Columbia,11,001,980000
