S0101_C01_001E,S0101_C05_001E,S0101_C05_001M,S0101_C01_001M,NAME,state,county,tract
3476,1900,427,706,Census Tract 47.02; District of Columbia; District of Columbia,11,001,004702
3400,1932,392,629,Census Tract 47.03; District of Columbia; District of Columbia,11,001,004703
1580,1198,268,373,Census Tract 47.04; District of Columbia; District of Columbia,11,001,004704
2751,1277,280,480,Census Tract 48.01; District of Columbia; District of Columbia,11,001,004801
2974,1416,340,692,Census Tract 48.02; District of Columbia; District of Columbia,11,001,004802
3381,1564,320,442,Census Tract 49.01; District of Columbia; District of Columbia,11,001,004901
3367,1630,297,401,Census Tract 49.02; District of Columbia; District of Columbia,11,001,004902
2064,882,197,497,Census Tract 50.01; District of Columbia; District of Columbia,11,001,005001
1766,832,213,313,Census Tract 50.03; District of Columbia; District of Columbia,11,001,005003
3703,1779,275,409,Census Tract 50.04; District of Columbia; District of Columbia,11,001,005004
2973,1212,243,499,Census Tract 52.02; District of Columbia; District of Columbia,11,001,005202
3114,1672,377,502,Census Tract 52.03; District of Columbia; District of Columbia,11,001,005203
2547,1077,207,338,Census Tract 53.02; District of Columbia; District of Columbia,11,001,005302
2503,1298,283,366,Census Tract 53.03; District of Columbia; District of Columbia,11,001,005303
1759,790,207,378,Census Tract 55.01; District of Columbia; District of Columbia,11,001,005501
2487,1137,204,424,Census Tract 55.02; District of Columbia; District of Columbia,11,001,005502
1693,924,255,353,Census Tract 55.03; District of Columbia; District of Columbia,11,001,005503
2508,1466,367,397,Census Tract 56.01; District of Columbia; District of Columbia,11,001,005601
4034,2294,335,411,Census Tract 56.02; District of Columbia; District of Columbia,11,001,005602
1780,983,348,274,Census Tract 58.01; District of Columbia; District of Columbia,11,001,005801
1936,757,149,285,Census Tract 58.02; District of Columbia; District of Columbia,11,001,005802
2403,986,165,366,Census Tract 59; District of Columbia; District of Columbia,11,001,005900
2978,1413,369,561,Census Tract 64; District of Columbia; District of Columbia,11,001,006400
2549,1561,427,451,Census Tract 65; District of Columbia; District of Columbia,11,001,006500
2150,1066,266,514,Census Tract 66; District of Columbia; District of Columbia,11,001,006600
3930,2031,256,375,Census Tract 67; District of Columbia; District of Columbia,11,001,006700
2271,1011,197,383,Census Tract 68.01; District of Columbia; District of Columbia,11,001,006801
2264,1235,373,597,Census Tract 68.02; District of Columbia; District of Columbia,11,001,006802
2143,424,181,59,Census Tract 68.04; District of Columbia; District of Columbia,11,001,006804
2913,1406,279,386,Census Tract 69; District of Columbia; District of Columbia,11,001,006900
2462,1207,298,448,Census Tract 70; District of Columbia; District of Columbia,11,001,007000
3485,1604,336,684,Census Tract 71; District of Columbia; District of Columbia,11,001,007100
2850,1201,201,295,Census Tract 72.01; District of Columbia; District of Columbia,11,001,007201
5262,2345,482,689,Census Tract 72.02; District of Columbia; District of Columbia,11,001,007202
3305,1810,264,400,Census Tract 72.03; District of Columbia; District of Columbia,11,001,007203
4592,2002,326,602,Census Tract 73.01; District of Columbia; District of Columbia,11,001,007301
4383,2306,391,711,Census Tract 73.04; District of Columbia; District of Columbia,11,001,007304
1458,961,253,302,Census Tract 74.01; District of Columbia; District of Columbia,11,001,007401
2779,1415,353,728,Census Tract 74.03; District of Columbia; District of Columbia,11,001,007403
4304,2435,465,648,Census Tract 74.04; District of Columbia; District of Columbia,11,001,007404
2803,1939,408,610,Census Tract 74.06; District of Columbia; District of Columbia,11,001,007406
3407,1811,380,627,Census Tract 74.07; District of Columbia; District of Columbia,11,001,007407
4124,2513,1021,1379,Census Tract 74.08; District of Columbia; District of Columbia,11,001,007408
3387,2176,582,722,Census Tract 74.09; District of Columbia; District of Columbia,11,001,007409
4999,2709,797,922,Census Tract 75.02; District of Columbia; District of Columbia,11,001,007502
2440,1256,342,655,Census Tract 75.03; District of Columbia; District of Columbia,11,001,007503
2815,1259,290,592,Census Tract 75.04; District of Columbia; District of Columbia,11,001,007504
4949,3282,708,901,Census Tract 76.01; District of Columbia; District of Columbia,11,001,007601
4281,2343,626,866,Census Tract 76.03; District of Columbia; District of Columbia,11,001,007603
3738,2049,458,729,Census Tract 76.04; District of Columbia; District of Columbia,11,001,007604
3793,2065,367,548,Census Tract 76.05; District of Columbia; District of Columbia,11,001,007605
7140,3206,566,1051,Census Tract 77.03; District of Columbia; District of Columbia,11,001,007703
4345,2061,470,869,Census Tract 77.07; District of Columbia; District of Columbia,11,001,007707
2444,1252,366,535,Census Tract 77.08; District of Columbia; District of Columbia,11,001,007708
2512,1375,561,589,Census Tract 77.09; District of Columbia; District of Columbia,11,001,007709
4968,2590,510,857,Census Tract 78.03; District of Columbia; District of Columbia,11,001,007803
4078,2314,694,887,Census Tract 78.04; District of Columbia; District of Columbia,11,001,007804
2361,988,215,446,Census Tract 78.06; District of Columbia; District of Columbia,11,001,007806
2477,1312,297,604,Census Tract 78.07; District of Columbia; District of Columbia,11,001,007807
4105,2118,557,1040,Census Tract 78.08; District of Columbia; District of Columbia,11,001,007808
3134,1596,319,737,Census Tract 78.09; District of Columbia; District of Columbia,11,001,007809
4397,2354,527,889,Census Tract 79.01; District of Columbia; District of Columbia,11,001,007901
1859,973,222,348,Census Tract 79.03; District of Columbia; District of Columbia,11,001,007903
3058,1225,178,415,Census Tract 80.01; District of Columbia; District of Columbia,11,001,008001
3286,1694,239,398,Census Tract 80.02; District of Columbia; District of Columbia,11,001,008002
3183,1690,380,448,Census Tract 81; District of Columbia; District of Columbia,11,001,008100
2805,1522,270,388,Census Tract 82; District of Columbia; District of Columbia,11,001,008200
3077,1449,150,309,Census Tract 83.01; District of Columbia; District of Columbia,11,001,008301
2871,1458,257,489,Census Tract 83.02; District of Columbia; District of Columbia,11,001,008302
2557,1579,262,325,Census Tract 84.02; District of Columbia; District of Columbia,11,001,008402
2138,1116,197,429,Census Tract 84.10; District of Columbia; District of Columbia,11,001,008410
2618,1158,235,464,Census Tract 87.01; District of Columbia; District of Columbia,11,001,008701
3521,1809,510,577,Census Tract 87.02; District of Columbia; District of Columbia,11,001,008702
4605,2123,338,575,Census Tract 88.02; District of Columbia; District of Columbia,11,001,008802
4473,2242,353,568,Census Tract 88.03; District of Columbia; District of Columbia,11,001,008803
2338,1324,556,610,Census Tract 88.04; District of Columbia; District of Columbia,11,001,008804
3668,1847,536,1086,Census Tract 89.03; District of Columbia; District of Columbia,11,001,008903
3826,2074,549,917,Census Tract 89.04; District of Columbia; District of Columbia,11,001,008904
3679,1928,295,603,Census Tract 90; District of Columbia; District of Columbia,11,001,009000
4352,2480,496,677,Census Tract 91.02; District of Columbia; District of Columbia,11,001,009102
3058,1441,222,411,Census Tract 92.01; District of Columbia; District of Columbia,11,001,009201
3320,2081,510,728,Census Tract 92.03; District of Columbia; District of Columbia,11,001,009203
3388,1879,412,554,Census Tract 92.04; District of Columbia; District of Columbia,11,001,009204
3388,1601,288,516,Census Tract 93.01; District of Columbia; District of Columbia,11,001,009301
1821,779,184,306,Census Tract 93.02; District of Columbia; District of Columbia,11,001,009302
4966,2533,359,730,Census Tract 94; District of Columbia; District of Columbia,11,001,009400
3438,1755,402,697,Census Tract 95.03; District of Columbia; District of Columbia,11,001,009503
3037,1664,298,365,Census Tract 95.04; District of Columbia; District of Columbia,11,001,009504
4407,2590,436,548,Census Tract 95.05; District of Columbia; District of Columbia,11,001,009505
1636,929,204,316,Census Tract 95.07; District of Columbia; District of Columbia,11,001,009507
3910,2360,949,975,Census Tract 95.08; District of Columbia; District of Columbia,11,001,009508
3274,1893,298,529,Census Tract 95.09; District of Columbia; District of Columbia,11,001,009509
4788,2345,547,827,Census Tract 95.10; District of Columbia; District of Columbia,11,001,009510
1426,766,196,58,Census Tract 95.11; District of Columbia; District of Columbia,11,001,009511
2218,1376,316,464,Census Tract 96.01; District of Columbia; District of Columbia,11,001,009601
5527,3345,414,590,Census Tract 96.02; District of Columbia; District of Columbia,11,001,009602
4219,2294,493,720,Census Tract 96.03; District of Columbia; District of Columbia,11,001,009603
1912,1195,370,584,Census Tract 96.04; District of Columbia; District of Columbia,11,001,009604
3232,1646,507,747,Census Tract 97; District of Columbia; District of Columbia,11,001,009700
2075,1449,378,435,Census Tract 98.01; District of Columbia; District of Columbia,11,001,009801
2113,1091,225,531,Census Tract 98.02; District of Columbia; District of Columbia,11,001,009802
2892,1362,355,610,Census Tract 98.03; District of Columbia; District of Columbia,11,001,009803
2643,1834,487,629,Census Tract 98.04; District of Columbia; District of Columbia,11,001,009804
3322,1405,302,750,Census Tract 98.07; District of Columbia; District of Columbia,11,001,009807
1918,1057,342,406,Census Tract 98.10; District of Columbia; District of Columbia,11,001,009810
4225,2668,741,1030,Census Tract 98.11; District of Columbia; District of Columbia,11,001,009811
2107,1164,238,331,Census Tract 99.01; District of Columbia; District of Columbia,11,001,009901
2742,1552,480,844,Census Tract 99.02; District of Columbia; District of Columbia,11,001,009902
2156,1110,229,489,Census Tract 99.03; District of Columbia; District of Columbia,11,001,009903
3632,1943,478,792,Census Tract 99.04; District of Columbia; District of Columbia,11,001,009904
3182,1883,496,675,Census Tract 99.05; District of Columbia; District of Columbia,11,001,009905
1615,1055,191,318,Census Tract 99.06; District of Columbia; District of Columbia,11,001,009906
2099,999,227,646,Census Tract 99.07; District of Columbia; District of Columbia,11,001,009907
2659,1349,246,414,Census Tract 101; District of Columbia; District of Columbia,11,001,010100
2946,1201,235,440,Census Tract 102.01; District of Columbia; District of Columbia,11,001,010201
2542,1366,414,454,Census Tract 102.02; District of Columbia; District of Columbia,11,001,010202
4344,2352,352,539,Census Tract 103; District of Columbia; District of Columbia,11,001,010300
4389,2139,726,919,Census Tract 104; District of Columbia; District of Columbia,11,001,010400
3844,2072,346,583,Census Tract 105; District of Columbia; District of Columbia,11,001,010500
1928,1095,239,357,Census Tract 106.01; District of Columbia; District of Columbia,11,001,010601
7269,4042,453,709,Census Tract 106.02; District of Columbia; District of Columbia,11,001,010602
2562,1615,566,591,Census Tract 106.03; District of Columbia; District of Columbia,11,001,010603
1648,975,358,330,Census Tract 107; District of Columbia; District of Columbia,11,001,010700
4731,2735,208,272,Census Tract 108; District of Columbia; District of Columbia,11,001,010800
3355,1454,419,781,Census Tract 109; District of Columbia; District of Columbia,11,001,010900
2763,1531,371,554,Census Tract 110.01; District of Columbia; District of Columbia,11,001,011001
1512,818,147,192,Census Tract 110.02; District of Columbia; District of Columbia,11,001,011002
4985,2361,433,754,Census Tract 111; District of Columbia; District of Columbia,11,001,011100
17,0,14,25,Census Tract 9800; District of Columbia; District of Columbia,11,001,980000
